book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
La devoción del rosario,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
Poema de otoño y otros poemas,Rubén Darío,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
El genovés liberal,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
El bautismo del Príncipe de Marruecos,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
La bella malmaridada,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El galán escarmentado,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
La bella Aurora,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El favor agradecido,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
Historia de Tobías,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El arenal de Sevilla,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
"El villano, en su rincón",Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El desposorio encubierto,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
El verdadero amante,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El antecristo,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 9 בנובמבר 2020",NaN
El príncipe Perfecto. Primer tomo,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El piadoso veneciano,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El Brasil restituido,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 11 בנובמבר 2020",NaN
El pastor lobo y la cabaña celestial,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El niño inocente de la guardia,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El nacimiento de Cristo,Lope de Vega,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El mayor desengaño,Tirso de Molina,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El laberinto de Creta,Tirso de Molina,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
El melancólico,Tirso de Molina,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 6 בנובמבר 2020",NaN
The Testament of Beauty - A Poem in Four Books,Robert Bridges,NaN,ספר דיגיטלי,Addison Press,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 16 באוקטובר 2020",NaN
English Poems,Richard Le Gallienne,קריינות: Denis Daly,ספר מוקלט,Voices of Today,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 20 באוקטובר 2020",1שעות 49דקות
"Ocultando la Verdad,Una historia romántica en el Viejo Oeste",Kent Hamilton,קריינות: Ernesto Tissot,ספר מוקלט,The Heirs Publishing Company,2020,שירה ודרמה,3.67,ספרדית,"תאריך פרסום
ספר מוקלט: 14 בספטמבר 2020",1שעות 16דקות
Poetic Expressions: My Love to the World,bernice,קריינות: Barry Thomas,ספר מוקלט,bernice willis,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 2 בספטמבר 2020",42דקות
The Picture of Dorian Gray,Oscar Wilde,NaN,ספר דיגיטלי,The griffin classics,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 באוקטובר 2020",NaN
Der Rabe,Edgar Allan Poe,NaN,ספר דיגיטלי,Null Papier Verlag,2020,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 26 באוקטובר 2020",NaN
My Journey,Courtney Sumrall,NaN,ספר דיגיטלי,BookRix,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 באוקטובר 2020",NaN
My Broken Language: A Memoir,Quiara Alegría Hudes,קריינות: Quaria Alegria Hudes,ספר מוקלט,William Collins,2021,שירה ודרמה,4.75,אנגלית,"תאריך פרסום
ספר מוקלט: 6 באפריל 2021",10שעות 44דקות
Shakespeare: The Histories,William Shakespeare,ספר מוקלט,"© 2020 William Collins (ספר מוקלט) מסת""ב: 9780008464530",William Collins,NaN,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר מוקלט: 3 בדצמבר 2020",27שעות
Sueños del alma,Nilda Gladys Lucheka,NaN,ספר דיגיטלי,Editorial Autores de Argentina,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 23 באוקטובר 2020",NaN
Acuarela Sinuosa,Sofía Edith Panuncio,NaN,ספר דיגיטלי,Robalir,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 27 בספטמבר 2020",NaN
September Love,Lang Leav,NaN,ספר דיגיטלי,Andrews McMeel Publishing,2020,שירה ודרמה,3.86,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 בנובמבר 2020",NaN
50 años de mentiras,Emilio Vázquez Fernández,NaN,ספר דיגיטלי,Letrame Grupo Editorial,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 27 באוקטובר 2020",NaN
Emotives,Janelle Barker,NaN,ספר דיגיטלי,BookRix,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוקטובר 2020",NaN
Emotives,Janelle Barker,NaN,ספר דיגיטלי,BookRix,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוקטובר 2020",NaN
Relación necesariamente breve de todo lo que ya no existe,Aníbal Martín,NaN,ספר דיגיטלי,Olelibros,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 28 באוקטובר 2020",NaN
Rimas,Gustavo Adolfo Bécquer,"קריינות: Alfonso Laguna Raquel Cubillo, Chema Bazán",ספר מוקלט,Literaudio,2020,שירה ודרמה,5,ספרדית,"תאריך פרסום
ספר מוקלט: 28 באוקטובר 2020",1שעות 18דקות
Engel aus Staub,Axel Schnell,NaN,ספר דיגיטלי,BookRix,2021,שירה ודרמה,0,גרמנית,"תאריך פרסום
ספר דיגיטלי: 31 באוגוסט 2021",NaN
Poetas Románticos De América,Guillermo Valencia,קריינות: Fabio Camero,ספר מוקלט,YOYO USA,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",3שעות
Martín Fierro,José Hernández,קריינות: Angel Calderon,ספר מוקלט,YOYO USA,2020,שירה ודרמה,4.33,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",3שעות 58דקות
Antologia Martiana: Poesia Y Prosa Jose Marti,José Martí,"קריינות: Santiago Munevar, Fabio Camero, Carlos Muñoz",ספר מוקלט,YOYO USA,2020,שירה ודרמה,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",3שעות 11דקות
Los Poetas Del Amor: Antologia De Los Mas Bellos Poemas,Various,"קריינות: Adelaida Espinosa, Gaspar Ospina",ספר מוקלט,YOYO USA,2020,שירה ודרמה,4.5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",1שעות 49דקות
La Amada Inmovil,Amado Nervo,קריינות: Fabio Camero,ספר מוקלט,YOYO USA,2020,שירה ודרמה,5,ספרדית,"תאריך פרסום
ספר מוקלט: 29 באוקטובר 2020",2שעות 32דקות
Thorns Of The Rose - Giuliano Reads Poe Echoes Of The Crypt,Edgar Allan Poe,קריינות: Geoffrey Giuliano and the Icon Players,ספר מוקלט,Author's Republic,2020,שירה ודרמה,5,אנגלית,"תאריך פרסום
ספר מוקלט: 23 באוקטובר 2020",31דקות
"We Sang a Dirge: Poems, Laments, and Other Things that Matter to God",Lo Alaman,NaN,ספר דיגיטלי,Seedbed,2020,שירה ודרמה,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 בנובמבר 2020",NaN
La primer flor del Carmelo,Pedro Calderón de la Barca,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
La semilla y la cizaña,Pedro Calderón de la Barca,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 16 בנובמבר 2020",NaN
Dicha y desdicha del nombre,Pedro Calderón de la Barca,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
El santo rey don Fernando,Pedro Calderón de la Barca,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,2,ספרדית,"תאריך פרסום
ספר דיגיטלי: 16 בנובמבר 2020",NaN
La cura y la enfermedad,Pedro Calderón de la Barca,NaN,ספר דיגיטלי,SAGA Egmont,2020,שירה ודרמה,0,ספרדית,"תאריך פרסום
ספר דיגיטלי: 18 בנובמבר 2020",NaN
