book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
יד הפלא (6) סוד הכוח,זוהר אביב,קריינות: זוהר אביב,ספר מוקלט,Storyside,2021,ילדים,4.69,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",2שעות 12דקות
יהלומים באקווריום,זוהר אביב,קריינות: זוהר אביב,ספר מוקלט,Storyside,2021,ילדים,4,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",2שעות 1דקות
מסע מצמרר 8 - סנדי קראש,זוהר אביב,קריינות: זוהר אביב,ספר מוקלט,Storyside,2021,ילדים,4.25,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",1שעות 55דקות
מסע מצמרר (3) - במשחק מחשב,זוהר אביב,קריינות: מאיה לוי,ספר מוקלט,Storyside,2021,ילדים,4.12,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",2שעות 21דקות
דובים לא מפחדים משום דבר,אליזבת דייל,קריינות: אביה שפיצר,ספר מוקלט,Storyside,2021,ילדים,4.39,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8דקות
זאתי,מרים רות,קריינות: ירדן אורלובסקי,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",7דקות
בולו גולו לא רוצה לחפוף,מיכל שלו,קריינות: נוגה אלגום,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8דקות
בולו גולו לא רוצה לישון,מיכל שלו,קריינות: נוגה אלגום,ספר מוקלט,Storyside,2021,ילדים,4,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",9דקות
בוקר טוב גדליהו,שלומית כהן-אסיף,קריינות: אוסנת וישינסקי,ספר מוקלט,Storyside,2021,ילדים,3,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",5דקות
הארנב ממושי,שלומית כהן-אסיף,קריינות: מיכל שגיא ושלומית כהן אסיף,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",7דקות
מסיבה בגן העכברים,שלומית כהן-אסיף,קריינות: מיכל שגיא ושלומית כהן אסיף,ספר מוקלט,Storyside,2021,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",9דקות
חבורת כוח המוח (4) ופרשת הכלבה החטופה,זוהר אביב,קריינות: זוהר אביב,ספר מוקלט,Storyside,2021,ילדים,4.33,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",2שעות 6דקות
ניקה שתיקה,דורית אורגד,קריינות: דורית אורגד,ספר מוקלט,Storyside,2021,ילדים,4,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",8דקות
חבורת כוח המוח (12) בעקבות התלמיד שנעלם,זוהר אביב,קריינות: זוהר אביב,ספר מוקלט,Storyside,2021,ילדים,4.56,עברית,"תאריך פרסום
ספר מוקלט: 9 במאי 2021",2שעות 11דקות
הסיפור של אליעזר בן יהודה,תמי שם טוב,קריינות: שירלי סומק,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",28דקות
הסיפור המושלם 4 - הנבואה המונגולית,אלדד אילני,קריינות: אלדד אילני,ספר מוקלט,Storyside,2021,ילדים,4.5,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",1שעות 34דקות
Как Йойо встретил лисёнка,Фиона Ремпт,קריינות: Николь Плиева,ספר מוקלט,Storytel Original,2021,ילדים,4.77,רוסית,"תאריך פרסום
ספר מוקלט: 2 באפריל 2021",11דקות
חנות המילים של נעם,רוביק רוזנטל,קריינות: רוביק רוזנטל,ספר מוקלט,Storyside,2021,ילדים,3,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",13דקות
מלחמת האותיות,רוביק רוזנטל,קריינות: רוביק רוזנטל,ספר מוקלט,Storyside,2021,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",1שעות 15דקות
מסע מצמרר (7) - נולד ל... ל... לשיר,זוהר אביב,קריינות: מאיה לוי,ספר מוקלט,Storyside,2021,ילדים,4.6,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",2שעות 54דקות
כראמל (5) היהלום האבוד,מאירה ברנע גולדברג,קריינות: תומר שרון,ספר מוקלט,Storyside,2021,ילדים,4.83,עברית,"תאריך פרסום
ספר מוקלט: 29 במרץ 2021",5שעות 40דקות
והילד הזה הוא אני: אוסף ראשון,יהודה אטלס,קריינות: מיכל אטלס,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 11 באפריל 2021",42דקות
ממלכת שטות וממלכת רצינות,תמר בראון אלקלס,קריינות: מאיה לוי,ספר מוקלט,Storyside,2021,ילדים,4.29,עברית,"תאריך פרסום
ספר מוקלט: 11 באפריל 2021",23דקות
איך האדם הקדמון המציא לגמרי במקרה את הקבאב הרומני,מאיר שלו,קריינות: מאיר שלו,ספר מוקלט,Storyside,2021,ילדים,4.58,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",7דקות
גומות החן של זוהר,מאיר שלו,קריינות: מאיר שלו,ספר מוקלט,Storyside,2021,ילדים,4.44,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",10דקות
הקטר שרצה לנסוע לרומא,מאיר שלו,קריינות: מאיר שלו,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",12דקות
וניל על המצח ותות על האף,מאיר שלו,קריינות: מאיר שלו,ספר מוקלט,Storyside,2021,ילדים,4.65,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",5דקות
פנדה יוצאת למרעה,מאיר שלו,קריינות: מאיר שלו,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",12דקות
איתמר פוגש ארנב,דויד גרוסמן,קריינות: דליה שימקו,ספר מוקלט,Storyside,2021,ילדים,4.72,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",7דקות
איתמר ציד החלומות,דויד גרוסמן,קריינות: דליה שימקו,ספר מוקלט,Storyside,2021,ילדים,4.76,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",9דקות
בבה תותי,דויד גרוסמן,קריינות: עדי לב,ספר מוקלט,Storyside,2021,ילדים,4.25,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",5דקות
רותי תישן ותישן,דויד גרוסמן,קריינות: דליה שימקו,ספר מוקלט,Storyside,2021,ילדים,4.67,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",5דקות
השפה המיחדת של אורי,דויד גרוסמן,קריינות: תמר עמית-יוסף,ספר מוקלט,Storyside,2021,ילדים,3.5,עברית,"תאריך פרסום
ספר מוקלט: 27 באפריל 2021",8דקות
החברה הסודית של רחלי,דויד גרוסמן,קריינות: תמר עמית-יוסף,ספר מוקלט,Storyside,2021,ילדים,4.25,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",7דקות
אריה בלילות,מאיר שלו,קריינות: איל קיציס,ספר מוקלט,Storyside,2021,ילדים,4.44,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",9דקות
ככה זה בעברית,דתיה בן דור,קריינות: דתיה בן דור,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",25דקות
גילגמש הצעיר (2) והמסע לשאול,שירלי גרץ,קריינות: צביקה גרץ,ספר מוקלט,Storyside,2021,ילדים,4.33,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",1שעות 10דקות
גילגמש הצעיר (1) והגן המכושף,שירלי גרץ,קריינות: צביקה גרץ,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",1שעות 8דקות
גילגמש הצעיר (3) וחוטף הגורזלים,שירלי גרץ,קריינות: צביקה גרץ,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 23 במאי 2021",1שעות 55דקות
הבלגן שלי,טל ניצן,קריינות: טל ניצן,ספר מוקלט,Storyside,2021,ילדים,4.5,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",1דקות
שעון הקסמים,סיגלית דיל,קריינות: סיגלית דיל,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",21דקות
חתול בגשם,עדולה,קריינות: עדולה,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 3 במאי 2021",17דקות
הממלכה שמתחת לשולחן,חוה חבושי,קריינות: רותם שפי,ספר מוקלט,Storyside,2021,ילדים,4.67,עברית,"תאריך פרסום
ספר מוקלט: 5 באוקטובר 2021",9דקות
גילגמש הצעיר (4) נלחם בגורל,שירלי גרץ,קריינות: צביקה גרץ,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 23 במאי 2021",1שעות 51דקות
ברוך הכיסא והטוסיק הגדול מכולם,רותי ויטל גלעד,קריינות: רותי ויטל גלעד,ספר מוקלט,Storyside,2021,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 28 במאי 2021",7דקות
איה פפאיה והחתול הורוד,רותי ויטל גלעד,קריינות: רותי ויטל גלעד,ספר מוקלט,Storyside,2021,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 28 ביוני 2021",2דקות
אפצ'יקונת,נעמי בן-גור,קריינות: נוגה אלגום,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 5 באוקטובר 2021",4דקות
פיקניק התה של אילת,נעמי בן-גור,קריינות: נעמי בן-גור,ספר מוקלט,Storyside,2021,ילדים,4,עברית,"תאריך פרסום
ספר מוקלט: 5 באוקטובר 2021",5דקות
הנסיך הקטן,אנטואן דה סנט אכזופרי,קריינות: אלון אופיר,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",1שעות 55דקות
העצלן הבטלן,איתמר אורלב,קריינות: ניר שאולוף,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",9דקות
"הקסם היפה בעולם, או לאן מומו נעלם",איתן דרור פריאר,קריינות: ירדן אורלובסקי,ספר מוקלט,Storyside,2022,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 14 בדצמבר 2022",37דקות
עוצמה מעוץ,ל.פרנק באום,קריינות: גילי בר הלל,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",4שעות 14דקות
הדרך לעוץ,ל.פרנק באום,קריינות: גילי בר הלל,ספר מוקלט,Storyside,2021,ילדים,4.33,עברית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",4שעות 17דקות
כראמל,מאירה ברנע גולדברג,קריינות: תומר שרון,ספר מוקלט,Storyside,2021,ילדים,4.73,עברית,"תאריך פרסום
ספר מוקלט: 17 במאי 2021",5שעות 26דקות
הארנב שרצה להיות עץ,דוידי רוזנפלד,קריינות: דוידי רוזנפלד,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 18 במאי 2021",12דקות
מי יציל את בוטן,יונה טפר,קריינות: יובל רז,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 4 ביוני 2021",1שעות 58דקות
אל תדאגי רותי,דויד גרוסמן,קריינות: דליה שימקו,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 28 במאי 2021",8דקות
באושר ועושר כאילו (9) לפעמים משאלות מתגשמות,שרה מלינובסקי,קריינות: אלינור אהרון בן-אבי,ספר מוקלט,Storyside,2021,ילדים,4.75,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",3שעות 17דקות
אוצר סיפורים לפני השינה,רוזי דיקינס,קריינות: נועה זוהר,ספר מוקלט,Storyside,2021,ילדים,4.83,עברית,"תאריך פרסום
ספר מוקלט: 20 ביוני 2021",1שעות 28דקות
Minecraft Woodsword Chronicles Volume 1,Nick Eliopulos,קריינות: Keylor Leigh,ספר מוקלט,Farshore,2021,ילדים,4.25,אנגלית,"תאריך פרסום
ספר מוקלט: 30 בספטמבר 2021",5שעות 13דקות
יש לי נמר בחדר,שירה גודמן,קריינות: אילת פוזניאק,ספר מוקלט,Storyside,2021,ילדים,4.43,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",6דקות
"פו, הדוב הכי הטוב בעולם",סופרים שונים,קריינות: מולי שולמן,ספר מוקלט,Storyside,2021,ילדים,3.75,עברית,"תאריך פרסום
ספר מוקלט: 20 ביוני 2021",1שעות 29דקות
סיפור שקרה לי בדרך,דבורה עומר וורד רביב-שורץ,קריינות: נועה זוהר,ספר מוקלט,Storyside,2021,ילדים,0,עברית,"תאריך פרסום
ספר מוקלט: 20 ביוני 2021",39דקות
לאן נעלם קפיטן קוק,דבורה עומר,קריינות: גליה ירון,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",2שעות 34דקות
עוד סיפורים עם כנפיים,אשכר ארבליך בריפמן,קריינות: מאיה לוי,ספר מוקלט,Storyside,2021,ילדים,5,עברית,"תאריך פרסום
ספר מוקלט: 19 ביוני 2021",3שעות 36דקות
