book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
The Castles of Athlin and Dunbayne,Ann Radcliffe, Shelby Reinhart,0,613,2020.0,8,2.5,1,2020-09-20,981,43.0,4.0
The Bird's Christmas Carol,Kate Douglas Wiggin, Mary Robinson,0,613,2020.0,8,4.0,1,2020-09-20,981,18.0,1.0
Rip Van Winkle,Washington Irving, Bruce Lieberman,0,613,2020.0,8,3.33,1,2020-09-20,981,33.0,0.0
Neue Geschichten zur Weihnachtszeit,Selma Lagerlöf, Johannes Steck,0,203,2020.0,8,0.0,3,2020-10-13,958,7.0,1.0
Hannahs Gefühl für Glück,Fran Kimmel, Heiko Ruprecht,0,203,2020.0,8,0.0,3,2020-10-13,958,31.0,10.0
Dr. Norden Extra 5 – Arztroman,Patricia Vandenberg,No announcer,2,1133,2020.0,8,0.0,3,2020-03-31,1154,0.0,0.0
The Last Day of a Condemned Man,Victor Hugo,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
Dr. Ox's Experiment,Jules Verne,No announcer,2,6,2020.0,8,5.0,1,2020-10-13,958,0.0,0.0
In Search of the Castaways,Jules Verne,No announcer,2,6,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Michael Strogoff II,Jules Verne,No announcer,2,6,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Michael Strogoff I,Jules Verne,No announcer,2,6,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Nana,Émile Zola,No announcer,2,6,2020.0,8,0.0,1,2020-10-12,959,0.0,0.0
The Talisman,Walter Scott,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
The Mantle,Nikolai Gogol,No announcer,2,6,2020.0,8,5.0,1,2020-10-09,962,0.0,0.0
Eleonora,Edgar Allan Poe,No announcer,2,6,2020.0,8,5.0,1,2020-10-05,966,0.0,0.0
The Fall of the House of Usher,Edgar Allan Poe,No announcer,2,6,2020.0,8,3.5,1,2020-10-05,966,0.0,0.0
The Premature Burial,Edgar Allan Poe,No announcer,2,6,2020.0,8,5.0,1,2020-10-05,966,0.0,0.0
Konovalov,Maxim Gorky,No announcer,2,6,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Dead Souls,Nikolai Gogol,No announcer,2,6,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Morella,Edgar Allan Poe,No announcer,2,6,2020.0,8,5.0,1,2020-10-05,966,0.0,0.0
A Tale of the Ragged Mountains,Edgar Allan Poe,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
Fruitfulness,Émile Zola,No announcer,2,6,2020.0,8,0.0,1,2020-10-08,963,0.0,0.0
The Mystery of Marie Rogêt,Edgar Allan Poe,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
The Cask of Amontillado,Edgar Allan Poe,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
The Ladies' Paradise,Émile Zola,No announcer,2,6,2020.0,8,0.0,1,2020-10-08,963,0.0,0.0
The Thousand-and-Second Tale of Scheherazade,Edgar Allan Poe,No announcer,2,6,2020.0,8,0.0,1,2020-10-05,966,0.0,0.0
L'Assommoir,Émile Zola,No announcer,2,6,2020.0,8,0.0,1,2020-10-08,963,0.0,0.0
The Dream,Émile Zola,No announcer,2,6,2020.0,8,0.0,1,2020-10-08,963,0.0,0.0
The Nose,Nikolai Gogol,No announcer,2,6,2020.0,8,5.0,1,2020-10-09,962,0.0,0.0
Raport,Emma Popik, Artur Ziajkiewicz,1,6,2020.0,8,4.4,5,2020-10-12,959,8.0,6.0
Szaleństwo Almayera,Joseph Conrad, Wiktor Kaźmierczak,1,6,2020.0,8,3.77,5,2020-10-12,959,36.0,7.0
Myths of the Norsemen - From the Eddas and Sagas,H.A. Guerber,No announcer,2,1026,2015.0,8,0.0,1,2015-10-28,2770,0.0,0.0
Ein Ereignis an der Owl Creek Brücke,Ambrose Bierce, Volker Braumann,0,424,2020.0,8,0.0,3,2020-09-30,971,41.0,0.0
La solterona,Edith Warthon, Mireia Faura,1,0,2020.0,8,4.08,6,2020-10-07,964,24.0,3.0
Die Drehung der Schraube,Henry James,No announcer,2,329,2019.0,8,0.0,3,2019-10-01,1336,0.0,0.0
Ein Zimmer für sich allein,Virginia Woolf,No announcer,2,329,2019.0,8,0.0,3,2019-10-01,1336,0.0,0.0
Das Gespenst von Canterville,Oscar Wilde,No announcer,2,329,2019.0,8,0.0,3,2019-10-01,1336,0.0,0.0
Nostromo,Joseph Conrad,No announcer,2,1140,2020.0,8,0.0,1,2020-10-02,969,0.0,0.0
The Story of Doctor Dolittle,Hugh Lofting, Geoffrey Giuliano and the Icon Players,0,38,2020.0,8,4.4,1,2020-09-25,976,29.0,2.0
Tarzan and the Ant Men,Edgar Rice Burroughs,No announcer,2,449,2020.0,8,0.0,1,2020-09-30,971,0.0,0.0
A Portrait of the Artist as a Young Man,James Joyce, Jon Waters,0,1075,2021.0,8,3.25,1,2021-01-28,851,24.0,8.0
The Sign of Four,Sir Arthur Conan Doyle, Simon Hester,0,1005,2020.0,8,4.4,1,2020-09-19,982,43.0,4.0
Treasure Island,Robert Louis Stevenson,No announcer,2,1141,2015.0,8,3.67,1,2015-04-01,2980,0.0,0.0
Common Sense,Thomas Paine, Bruce Lieberman,0,613,2020.0,8,3.0,1,2020-09-01,1000,50.0,1.0
The Snow-Image: A Childish Miracle,Nathaniel Hawthorne, Bruce Lieberman,0,613,2020.0,8,0.0,1,2020-09-01,1000,37.0,0.0
The Yellow Wallpaper,Charlotte Perkins Gilman, Mary Robinson,0,613,2020.0,8,4.04,1,2020-09-01,1000,35.0,0.0
The Wind in the Willows,Kenneth Grahame, Mary Robinson,0,613,2020.0,8,0.0,1,2020-09-20,981,32.0,6.0
At the Dry Tortugas During the War,Emily Holder, Mary Robinson,0,613,2020.0,8,0.0,1,2020-09-20,981,36.0,3.0
Cranford,Elizabeth Gaskell, Davina Porter,0,5,2009.0,8,5.0,1,2009-01-23,5239,39.0,7.0
Treasure Island,Robert Louis Stevenson, Neil Hunt,0,5,2009.0,8,4.0,1,2009-04-24,5148,43.0,6.0
Dzieje Tristana i Izoldy,nieznany, Jacek Dragun,0,27,2020.0,8,3.74,5,2020-09-25,976,6.0,6.0
Leila - Parte 2,Antonio Fogazzaro, Roberto Arricale,0,6,2020.0,8,4.0,4,2020-10-22,949,24.0,8.0
Leila - Parte 1,Antonio Fogazzaro, Roberto Arricale,0,6,2020.0,8,4.5,4,2020-10-22,949,51.0,5.0
En las montañas de la locura,H.P. Lovecraft,No announcer,2,1000,2020.0,8,4.0,6,2020-10-05,966,0.0,0.0
The Prince,Niccolò Machiavelli, James Acton,0,1142,2021.0,8,3.0,1,2021-01-28,851,13.0,3.0
Kabuliwala,Rabindranath Tagore, Sumit Kaul,0,930,2020.0,8,4.49,1,2020-10-09,962,23.0,0.0
Das Urteil,Franz Kafka, Volker Braumann,0,424,2020.0,8,3.0,3,2020-10-07,964,40.0,0.0
The Battle of Life,Charles Dickens, Chandler Williams,0,1142,2021.0,8,5.0,1,2021-01-28,851,25.0,3.0
Dr. Norden Extra 19 – Arztroman,Patricia Vandenberg,No announcer,2,1133,2020.0,8,0.0,3,2020-10-13,958,0.0,0.0
The Hungry Stones,Rabindranath Tagore, Sumit Kaul,0,930,2020.0,8,3.64,1,2020-10-16,955,35.0,0.0
Mahesh,Saratchandra Chatterjee, Sumit Kaul,0,930,2020.0,8,4.04,1,2020-10-23,948,31.0,0.0
"World Classics Library: Mark Twain: The Adventures of Tom Sawyer, The Adventures of Huckleberry Finn, The Prince and the Pauper",Mark Twain,No announcer,2,20,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Golfsztrom,Wacław Niezabitowski,No announcer,2,6,2020.0,8,4.0,5,2020-10-23,948,0.0,0.0
Hrabina Olesia,Maciej Roman Wierzbiński,No announcer,2,6,2020.0,8,0.0,5,2020-10-23,948,0.0,0.0
Bies i skarbonka,Maciej Roman Wierzbiński,No announcer,2,6,2020.0,8,0.0,5,2020-10-23,948,0.0,0.0
Barnaby Rudge,Charles Dickens," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,0.0,1,2020-10-02,969,22.0,28.0
Dombey and Son,Charles Dickens," The Icon Players, Geoffrey Giuliano",0,38,2020.0,8,0.0,1,2020-10-02,969,49.0,39.0
Our Mutual Friend,Charles Dickens," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,0.0,1,2020-10-02,969,53.0,35.0
When Patty Went To College,Jean Webster,No announcer,2,276,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
The Wheat Princess,Jean Webster,No announcer,2,276,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Much Ado About Peter,Jean Webster,No announcer,2,276,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Jerry Junior,Jean Webster,No announcer,2,276,2020.0,8,0.0,1,2020-10-09,962,0.0,0.0
Der arme Spielmann,Franz Grillparzer, Volker Braumann,0,424,2020.0,8,0.0,3,2020-10-09,962,8.0,2.0
Siddhartha,Hermann Hesse, Seth Thompson,0,1075,2020.0,8,4.47,1,2020-10-13,958,28.0,4.0
The Castle of the Carpathians,Jules Verne,No announcer,2,6,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Just Patty,Jean Webster,No announcer,2,276,2020.0,8,0.0,1,2020-10-12,959,0.0,0.0
Die Kreutzer-Sonate,Leo Tolstoi, Sven Görtz,0,873,2020.0,8,0.0,3,2020-11-06,934,39.0,4.0
Dear Enemy,Jean Webster,No announcer,2,276,2020.0,8,5.0,1,2020-10-12,959,0.0,0.0
At Fault,Kate Chopin,No announcer,2,276,2020.0,8,0.0,1,2020-10-12,959,0.0,0.0
Flower Fables,Louisa May Alcott,No announcer,2,276,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Moods,Louisa May Alcott,No announcer,2,276,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Hospital Sketches,Louisa May Alcott,No announcer,2,276,2020.0,8,0.0,1,2020-10-13,958,0.0,0.0
Dr. Norden Extra 6 – Arztroman,Patricia Vandenberg,No announcer,2,1133,2020.0,8,0.0,3,2020-04-14,1140,0.0,0.0
The New Atlantis,Francis Bacon,No announcer,2,857,2020.0,8,4.0,1,2020-10-27,944,0.0,0.0
Catriona,Robert Louis Stevenson, Frederick Davidson,1,32,2006.0,8,4.0,1,2006-04-02,6266,6.0,9.0
Little Women,Louisa May Alcott,No announcer,2,276,2020.0,8,4.0,1,2020-10-14,957,0.0,0.0
On Picket Duty (And Other Tales),Louisa May Alcott,No announcer,2,276,2020.0,8,0.0,1,2020-10-14,957,0.0,0.0
Las penas del joven Werther,Johann Wolfgang von Goethe,No announcer,2,1000,2020.0,8,4.0,6,2020-10-13,958,0.0,0.0
Rubies in the Roses,Vivian Conroy, Sarah Lambie,0,489,2021.0,8,3.5,1,2021-04-06,783,36.0,7.0
Death Plays a Part,Vivian Conroy, Sarah Lambie,0,489,2021.0,8,5.0,1,2021-04-06,783,39.0,6.0
Tako rzecze Zaratustra,Friedrich Nietzsche, Wojciech Żołądkowicz,0,262,2020.0,8,4.19,5,2020-10-24,947,23.0,11.0
An Old-Fashioned Lady,Louisa May Alcott,No announcer,2,276,2020.0,8,0.0,1,2020-10-15,956,0.0,0.0
Santuario,Edith Warthon, Ana Isabel Rodriguez,1,0,2020.0,8,3.61,6,2020-10-21,950,37.0,3.0
Alice’s Adventures in Wonderland,Lewis Carroll,No announcer,2,375,2011.0,8,3.5,1,2011-10-01,4258,0.0,0.0
The Complete Mapp & Lucia: Volume One,E.F. Benson,No announcer,2,375,2014.0,8,4.0,1,2014-10-01,3162,0.0,0.0
La guerra de los mundos,H.G. Wells,No announcer,2,1000,2020.0,8,4.0,6,2020-10-14,957,0.0,0.0
"An American Family Shakespeare Entertainment, Vol. 2",Stefan Rudnicki, A Full Cast,0,32,2008.0,8,0.0,1,2008-09-15,5369,59.0,4.0
A Tale of Two Cities,Charles Dickens," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,4.5,1,2020-10-09,962,6.0,15.0
Moonchild,Aleister Crowley," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,2.33,1,2020-10-11,960,13.0,1.0
Bleak House,Charles Dickens," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,5.0,1,2020-10-10,961,6.0,39.0
"Speak Softly & Carry A Big Stick - Theodore Roosevelt, The Square Deal President",Theodore Roosevelt, Geoffrey Giuliano and the Icon Players,0,38,2020.0,8,5.0,1,2020-10-12,959,24.0,7.0
The Scarlet Pimpernel,Baroness Orczy," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,4.67,1,2020-10-13,958,43.0,7.0
The Original Lost Draft Nicholas Nickleby,Charles Dickens," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,0.0,1,2020-10-14,957,14.0,35.0
L'ami commun,Charles Dickens, Emmanuelle Lemée,0,1143,2020.0,8,0.0,7,2020-08-29,1003,4.0,32.0
Między ustami a brzegiem pucharu,Maria Rodziewiczówna, Zuzanna Lipiec,0,187,2020.0,8,4.21,5,2020-10-20,951,41.0,9.0
Pride and Prejudice,LHN Books,No announcer,2,1067,2020.0,8,0.0,1,2020-10-18,953,0.0,0.0
All The World,Charles Monroe Sheldon, Adele de Pignerolles,0,6,2020.0,8,0.0,1,2020-11-02,938,17.0,3.0
Pauline’s Passion and Punishment,Louisa May Alcott,No announcer,2,1140,2020.0,8,0.0,1,2020-10-16,955,0.0,0.0
Heart of Darkness,Joseph Conrad,No announcer,2,345,2020.0,8,3.67,1,2020-04-07,1147,0.0,0.0
Atlas Shrugged,Ayn Rand, Scott Brick,0,32,2009.0,8,4.11,1,2009-03-02,5201,56.0,62.0
Through Russian Snows: A Story of Napoleon’s Retreat from Moscow,G.A. Henty, Jim Hodges,0,32,2020.0,8,0.0,1,2020-10-20,951,36.0,10.0
St. George for England,G.A. Henty, Jim Hodges,0,32,2020.0,8,0.0,1,2020-10-20,951,34.0,9.0
Tales From Edgar Allan Poe – Volume 4,Edgar Allan Poe," Dorian Godfried, Del Van Hogan, George Steele",0,358,2022.0,8,5.0,1,2022-04-20,404,41.0,0.0
Frankenstein,A.S. Peterson," Chip Arnold, Henry O. Arnold, Garris Wimmer, Austin Olive, Brooks Bennett, Jared Reinfeldt, Micah Williams, Euriamis Losada, Matthew Rose, Kim Bretton, Morgan Davis",0,10,2020.0,8,3.5,1,2020-10-27,944,2.0,2.0
Tarzan and the Jewels of Opar,Edgar Rice Burroughs, Ben Dooley,0,10,2020.0,8,3.33,1,2020-11-03,937,38.0,7.0
Jungle Tales of Tarzan,Edgar Rice Burroughs, Ben Dooley,0,10,2020.0,8,0.0,1,2020-11-03,937,39.0,8.0
Tarzan the Untamed,Edgar Rice Burroughs, Ben Dooley,0,10,2020.0,8,5.0,1,2020-11-03,937,28.0,12.0
Tarzan the Terrible,Edgar Rice Burroughs, Ben Dooley,0,10,2020.0,8,5.0,1,2020-11-03,937,51.0,10.0
Kéraban the Inflexible,Jules Verne,No announcer,2,6,2020.0,8,0.0,1,2020-11-04,936,0.0,0.0
Pandora,Henry James, Francesc Góngora,1,0,2020.0,8,3.66,6,2020-11-04,936,43.0,2.0
Toba Tek Singh,Sadat Hasan Manto, Anupam Kher,0,930,2020.0,8,4.24,1,2020-11-08,932,19.0,0.0
"Martwa ręka, czyli upadek hrabiego Monte Christo",Aleksander Dumas, Tomasz Bielawiec,0,27,2020.0,8,3.91,5,2020-10-25,946,49.0,12.0
Des Kindes Ruf,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Teufelsbauer,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Das Geldmännle,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Grenzmeister,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Bonapartenschuster,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Vergeltung,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Geldmarder,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Herrgottsengel,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Sonnenscheinchen,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Dukatenhof,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Giftheiner,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Die Rose von Ernstthal,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Der Samiel - Frühfassung,Karl May,No announcer,2,1144,2020.0,8,0.0,3,2020-10-26,945,0.0,0.0
Moby-Dick,Herman Melville, Anthony Heald,0,32,2009.0,8,3.57,1,2009-04-28,5144,51.0,23.0
A Reunion at Mulberry Lane: A festive heartwarming saga from Rosie Clarke,Rosie Clarke, Polly Edsell,1,513,2020.0,8,3.4,1,2020-08-28,1004,23.0,10.0
Mrs. Dalloway,Virginia Woolf,No announcer,2,520,2021.0,8,3.0,1,2021-01-01,878,0.0,0.0
No More Parades,Ford Madox Ford,No announcer,2,520,2021.0,8,0.0,1,2021-01-01,878,0.0,0.0
Bread Givers,Anzia Yezierska,No announcer,2,520,2021.0,8,4.0,1,2021-01-01,878,0.0,0.0
Gentlemen Prefer Blondes,Anita Loos,No announcer,2,520,2021.0,8,3.0,1,2021-01-01,878,0.0,0.0
Paisajes de papel,Pedro Agudelo Rendón,No announcer,2,821,2020.0,8,0.0,6,2020-10-22,949,0.0,0.0
Dr. Norden Extra 20 – Arztroman,Patricia Vandenberg,No announcer,2,1133,2020.0,8,0.0,3,2020-10-27,944,0.0,0.0
Tierras solares,Rubén Darío,No announcer,2,6,2020.0,8,0.0,6,2020-11-11,929,0.0,0.0
"Das getupfte Band - Sherlock Holmes Klassiker, Folge 6",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-06,904,58.0,0.0
"Der Bund der Rothaarigen - Sherlock Holmes Klassiker, Folge 2",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,2.0,3,2020-12-02,908,51.0,0.0
"Der Daumen des Ingenieurs - Sherlock Holmes Klassiker, Folge 7",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-07,903,43.0,0.0
"Der Mord im Tale von Bascombe - Sherlock Holmes Klassiker, Folge 4",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,4.0,3,2020-12-04,906,56.0,0.0
"Ein Fall geschickter Täuschung - Sherlock Holmes Klassiker, Folge 3",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,3.0,3,2020-12-03,907,36.0,0.0
"Fünf Apfelsinenkerne - Sherlock Holmes Klassiker, Folge 5",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,2.0,3,2020-12-05,905,41.0,0.0
"Die Geschichte des blauen Karfunkels - Sherlock Holmes Klassiker, Folge 9",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-09,901,46.0,0.0
"Die verschwundene Braut - Sherlock Holmes Klassiker, Folge 10",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-10,900,49.0,0.0
"Skandalgeschichte im Fürstentum O... - Sherlock Holmes Klassiker, Folge 1",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,2.0,3,2020-12-01,909,47.0,0.0
"Das Landhaus in Hampshire - Sherlock Holmes Klassiker, Folge 12",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-12,898,58.0,0.0
"Der Mann mit der Schramme - Sherlock Holmes Klassiker, Folge 8",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-08,902,56.0,0.0
"Die Geschichte des Beryll-Kopfschmuckes - Sherlock Holmes Klassiker, Folge 11",Sir Arthur Conan Doyle, Valentin Ladstätter,0,1145,2020.0,8,0.0,3,2020-12-11,899,56.0,0.0
Walden A Life In The Woods,Henry David Thoreau," Geoffrey Giuliano, The Icon Players",0,38,2020.0,8,3.67,1,2020-10-20,951,15.0,14.0
"Sherlock Holmes: Ein grausames Prinzip - Die Abenteuer des jungen Sherlock Holmes, Folge 4",Sir Arthur Conan Doyle, Christoph Hackenberg,0,1145,2020.0,8,5.0,3,2020-10-14,957,32.0,0.0
TWO Classics from Lewis Carroll: Adventures in Wonderland AND Through the Looking-Glass and What Alice Found There,Lewis Carroll," Kevin Theis, Sam Theis, Sara Nichols and Milo Theis",0,1146,2020.0,8,5.0,1,2020-10-20,951,35.0,5.0
"Sherlock Holmes und der König von Böhmen - Die Originale: Die alten Fälle neu, Folge 1",Sir Arthur Conan Doyle, Christoph Hackenberg,0,1145,2020.0,8,0.0,3,2020-10-14,957,8.0,1.0
The Financier,Theodore Dreiser, Geoffrey Blaisdell,0,32,2008.0,8,4.28,1,2008-10-21,5333,56.0,18.0
"Die Ankunft des Erlösers - Der Sherlock Holmes-Adventkalender, Folge 4",Sir Arthur Conan Doyle, Christoph Hackenberg,0,1145,2020.0,8,5.0,3,2020-10-14,957,16.0,0.0
The Prince and the Pauper,Mark Twain, Jon Waters,0,1075,2020.0,8,4.0,1,2020-09-08,993,38.0,6.0
The Broken Quarantine,Mary Roberts Rinehart,No announcer,2,449,2020.0,8,0.0,1,2020-10-20,951,0.0,0.0
Tarzan at the Earth's Core,Edgar Rice Burroughs,No announcer,2,449,2020.0,8,0.0,1,2020-10-20,951,0.0,0.0
Laughing Bill Hyde and Other Stories,Rex Beach,No announcer,2,449,2020.0,8,0.0,1,2020-09-18,983,0.0,0.0
Die Räuber,Friedrich Schiller, Various Artists,0,1136,2019.0,8,0.0,3,2019-10-25,1312,3.0,3.0
Das Spinnennetz,Joseph Roth,No announcer,2,1147,2019.0,8,0.0,3,2019-10-25,1312,0.0,0.0
The First Pellucidar Collection: At the Earth's Core & Pellucidar,Edgar Rice Burroughs, Mark Nelson,0,1130,2021.0,8,4.0,1,2021-01-01,878,47.0,10.0
The Mucker Trilogy,Edgar Rice Burroughs," Ralph Snelson, Joseph DeNoia",0,1130,2021.0,8,0.0,1,2021-01-01,878,44.0,13.0
The Caspak Trilogy,Edgar Rice Burroughs, Ralph Snelson,0,1130,2021.0,8,3.67,1,2021-01-01,878,11.0,11.0
The First Barsoom Collection,Edgar Rice Burroughs," Mark Nelson, Thomas A. Copeland",0,1130,2021.0,8,3.75,1,2021-01-01,878,24.0,35.0
Im Dickicht,Ryunosuke Akutagawa, Markus Kopf,0,1148,2020.0,8,4.0,3,2020-09-01,1000,41.0,0.0
Alice in Wonderland,Lewis Carroll, William Rushton,0,1149,2020.0,8,4.5,1,2020-10-27,944,46.0,1.0
Dr. Norden Extra 7 – Arztroman,Patricia Vandenberg,No announcer,2,1133,2020.0,8,0.0,3,2020-04-28,1126,0.0,0.0
The Ballad Of Reading Gaol,Oscar Wilde, Arthur English,0,1150,2020.0,8,3.75,1,2020-09-19,982,27.0,0.0
Tarzan and the Valley of Gold,Fritz Lieber, Ben Dooley,0,10,2020.0,8,0.0,1,2020-11-10,930,29.0,12.0
Tarzan and the Dark Heart of Time,Philip José Farmer, Ben Dooley,0,10,2020.0,8,5.0,1,2020-11-10,930,39.0,9.0
The Four Feathers,A.E.W. Mason, Geoffrey Howard,0,32,2009.0,8,0.0,1,2009-01-05,5257,59.0,9.0
Horror Classics,Edgar Allan Poe,No announcer,2,857,2020.0,8,0.0,1,2020-11-03,937,0.0,0.0
La leyenda del jinete sin cabeza y otros cuentos,Washington Irving,No announcer,2,1000,2020.0,8,0.0,6,2020-10-27,944,0.0,0.0
Platero y Yo,Juan Ramón Jiménez," Chema Bazán, Carmen Rubio",0,1003,2020.0,8,4.38,6,2020-10-28,943,44.0,4.0
La vida de Lazarillo de Tormes y de sus fortunas y adversidades,Anonymous," Chema Bazán, Alfonso Laguna, Marisa Lozano, Chema Lara",0,1003,2020.0,8,3.75,6,2020-10-28,943,21.0,2.0
The Ugly Duckling and Other Stories,Hans Christian Andersen, Uncredited,0,1149,2020.0,8,0.0,1,2020-10-28,943,55.0,0.0
Beauty and the Beast and Other Stories,Anonymous, Various,0,1149,2020.0,8,0.0,1,2020-10-28,943,55.0,0.0
Gulliver's Travels,Jonathan Swift, Uncredited,0,1149,2020.0,8,5.0,1,2020-10-28,943,57.0,0.0
El reino de las mujeres,Antón Chéjov,No announcer,2,1000,2020.0,8,0.0,6,2020-10-28,943,0.0,0.0
Der Mexikaner,Jack London, Volker Braumann,0,424,2020.0,8,0.0,3,2020-10-29,942,35.0,1.0
Grandes Esperanzas,Charles Dickens, Daniel Quintero,0,726,2020.0,8,3.81,6,2020-10-29,942,56.0,2.0
Granja De Animales (Animal Farm),George Orwell, Santiago Munevar,0,726,2020.0,8,4.55,6,2020-10-29,942,49.0,3.0
Feliz Mundo Nuevo,Aldous Huxley, Laura Garcìa,0,726,2020.0,8,4.11,6,2020-10-29,942,35.0,2.0
El Circo Del Dr. Lao,Charles G. Finney, Daniel Quintero,0,726,2020.0,8,4.0,6,2020-10-29,942,37.0,3.0
El Llamado De La Selva,Jack London, Carlos J. Vega,0,726,2020.0,8,4.22,6,2020-10-29,942,48.0,2.0
El Hombre Que Rie,Victor Hugo, Laura Garcìa,0,726,2020.0,8,4.17,6,2020-10-29,942,16.0,2.0
El Jugador,Fyodor Dostoyevsky, Hernando Iván Cano,0,726,2020.0,8,4.1,6,2020-10-29,942,3.0,0.0
El Conde De Montecristo,Alexandre Dumas, Guillermo Piedrahita,0,726,2020.0,8,4.32,6,2020-10-29,942,52.0,2.0
Rojo Y Negro,Stendhal, Fabio Camero,0,726,2020.0,8,4.17,6,2020-10-29,942,59.0,2.0
Robinson Crusoe,Daniel Defoe, Santiago Munevar,0,726,2020.0,8,4.19,6,2020-10-29,942,58.0,1.0
Zorba El Griego,Nikos Kazantsakis, Fabio Camero,0,726,2020.0,8,4.27,6,2020-10-29,942,1.0,3.0
Padres E Hijos,Ivan Turgenev, Hernando Iván Cano,0,726,2020.0,8,3.67,6,2020-10-29,942,3.0,3.0
Los Viajes De Gulliver,Jonathan Swift, Daniel Quintero,0,726,2020.0,8,3.57,6,2020-10-29,942,50.0,2.0
Cancion De Navidad,Charles Dickens, Laura Garcìa,0,726,2020.0,8,4.15,6,2020-10-29,942,54.0,2.0
Aventuras De Tom Sawyer,Mark Twain, Yadira Sanchez,0,726,2020.0,8,4.75,6,2020-10-29,942,9.0,3.0
El Poder Y La Gloria,Graham Greene, Fabio Camero,0,726,2020.0,8,4.27,6,2020-10-29,942,21.0,3.0
El Principe Y El Mendigo,Mark Twain, Carlos J. Vega,0,726,2020.0,8,3.93,6,2020-10-29,942,3.0,3.0
El Principe Feliz/El Fantasma De Canterville/El Crimen De Lord Arturo Saville,Oscar Wilde, Carlos Zambrano,0,726,2020.0,8,4.29,6,2020-10-29,942,56.0,2.0
El Lobo Estepario,Hermann Hesse, Daniel Quintero,0,726,2020.0,8,3.95,6,2020-10-29,942,3.0,0.0
El Mago De Oz,L. Frank Baum, Santiago Munevar,0,726,2020.0,8,4.6,6,2020-10-29,942,58.0,2.0
