book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,recording_length
The Christian Mind of C. S. Lewis: Essays in Honor of Michael Travers,Various authors,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בדצמבר 2019",NaN
Christian Ethics and Nursing Practice,Richard B. Steele,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 ביוני 2020",NaN
The Old Testament and Christian Spirituality,Michael E. W. Thompson,NaN,ספר דיגיטלי,Pickwick Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 באפריל 2019",NaN
The Mystery of Christian Marriage through the Ages: The Scriptures and the First Thousand Years,Anna M. Silvas,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 במאי 2020",NaN
Love of Friendship in the Christian Life,Jonathan Sammut,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 בדצמבר 2019",NaN
Hide and Seek: The Sacred Art of Indirect Communication,Benson P. Fraser,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 21 ביולי 2020",NaN
Mindfulness for a Happy Life: New Teachings of an Old Tradition for Today’s World,Laura Musikanski,NaN,ספר דיגיטלי,Resource Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 23 ביוני 2020",NaN
Promising Faith for a Ruptured Age: An English-Speaking Appreciation of Oswald Bayer,Various authors,NaN,ספר דיגיטלי,Pickwick Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 בנובמבר 2019",NaN
Plundering Eden: A Subversive Christian Theology of Creation and Ecology,G. P. Wagenfuhr,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 22 במאי 2020",NaN
The Galilean Wonderworker: Reassessing Jesus’ Reputation for Healing and Exorcism,Ian G. Wallis,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 ביוני 2020",NaN
Christian Gnosis: Christian Religious Philosophy in Its Historical Development,Ferdinand Christian Baur,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 17 ביוני 2020",NaN
Transitioning from an Ethnic to a Multicultural Church: A Transformational Model,Byoung Ok Koo,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בדצמבר 2019",NaN
God in 3D: Finding the Trinity in the Bible and the Church Fathers,Colin Green,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 11 בדצמבר 2019",NaN
"A Long Walk, a Gradual Ascent: The Story of the Bolivian Friends Church in Its Context of Conflict",Nancy J. Thomas,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בדצמבר 2019",NaN
Knowing God?: Consumer Christianity and the Gospel of Jesus,Michael Hardin,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,3,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 במאי 2020",NaN
meet Me here: Bible Reading Methods to Know and Experience God,Kim-Christine Duarté,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 באוקטובר 2019",NaN
Wisdom Is a Woman: The Canonical Metaphor of Lady Wisdom in Proverbs 1–9 Understood in Light of Theological Aesthetics,Lance Rundus,NaN,ספר דיגיטלי,Pickwick Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בדצמבר 2019",NaN
"Authenticity, Passion, and Advocacy: Approaching Adolescent Spirituality from the Life and Wisdom of Thomas Merton",Thomas E. Malewitz,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 ביולי 2020",NaN
Gospel Brokenness: The Unexpected Path to Deep Joy,Clay Werner,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בדצמבר 2019",NaN
Holding Up Half the Sky: A Biblical Case for Women Leading and Teaching in the Church,Graham Joseph Hill,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 באפריל 2020",NaN
Our Hearts Are Restless Till They Find Their Rest in Thee: Prophetic Wisdom in a Time of Anguish: Selected Writings and Sermons,Coleman B. Brown,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 במאי 2020",NaN
The Return of Oral Hermeneutics: As Good Today as It Was for the Hebrew Bible and First-Century Christianity,Tom Steffen,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 1 במאי 2020",NaN
Sustaining Grace: Innovative Ecosystems for New Faith Communities,Various authors,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 ביוני 2020",NaN
True Worship,Justin Miller,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 במאי 2020",NaN
Wilhelm Loehe and North America: Historical Perspective and Living Legacy,Craig L. Nessan,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 ביוני 2020",NaN
Honoring God with Body and Mind: Sexual Ethics for Christians,Steven D. Hoogerwerf,NaN,ספר דיגיטלי,Cascade Books,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בנובמבר 2019",NaN
"Paul, Theologian of God’s Apocalypse: Essays on Paul and Apocalyptic",Martinus C. de Boer,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 במאי 2020",NaN
Anglophone Expatriate Mothers Raising Biracial Children in Korea,Karen Louise Kim,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בדצמבר 2019",NaN
"Pondering the Meaning of Life: A Skeptic’s Thoughts on Christian Faith, God, and the Afterlife",Ian D. H. Smith,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בדצמבר 2019",NaN
Mark Challenges the Aeneid,Floyd E. Schneider,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בדצמבר 2019",NaN
The Importance of Inner Healing and Deliverance for Effective Discipleship,Johnathan Lee Shoo Chiang,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בדצמבר 2019",NaN
God (in) Acts: The Characterization of God in the Acts of the Apostles,Christine H. Aarflot,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 26 ביוני 2020",NaN
Constantine and the Divine Mind: The Imperial Quest for Primitive Monotheism,Kegan A. Chandler,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 בדצמבר 2019",NaN
1 Enoch as Christian Scripture: A Study in the Reception and Appropriation of 1 Enoch in Jude and the Ethiopian Orthodox Tewahǝdo Canon,Bruk Ayele Asale,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 ביוני 2020",NaN
Integral Human Development: Challenges to Sustainability and Democracy,Various authors,NaN,ספר דיגיטלי,Pickwick Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 9 בדצמבר 2019",NaN
Tilt: Finding Christ In Culture,Brian C. Nixon,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 19 במאי 2020",NaN
"Understanding Korean Christianity: Grassroot Perspectives on Causes, Culture, and Responses",K. Kale Yu,NaN,ספר דיגיטלי,Pickwick Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 14 באוקטובר 2019",NaN
Tear-Watered Blooms: A Story of Learning the Gift of Dependence through Suffering,Catherine Rackley,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 15 בנובמבר 2019",NaN
The Name: A History of the Dual-Gendered Hebrew Name for God,Mark Sameth,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 4 במאי 2020",NaN
"God Without Violence, Second Edition: A Theology of the God Revealed in Jesus",J. Denny Weaver,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 ביוני 2020",NaN
Taken Up and Preached: A Collection of Biblical Sermons,Blayne A. Banting,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בדצמבר 2019",NaN
"Urban Church Planting: Journey into a World of Depravity, Density, and Diversity",Stephen M. Davis,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 בנובמבר 2019",NaN
Encounter Jesus!: Transforming Catholic Culture in Crisis,Peter M. Doane,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 בדצמבר 2019",NaN
Women and Ordination in the Orthodox Church: Explorations in Theology and Practice,Various authors,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 10 ביולי 2020",NaN
Transforming Service: Reflections of Student Services Professionals in Theological Education,Various authors,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 במאי 2020",NaN
The War That Never Was: Evolution and Christian Theology,Kenneth W. Kemp,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 במאי 2020",NaN
Fictions of God,Frank England,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 ביוני 2020",NaN
The Bible Out of the Pew: An Empowering Guide for the Spiritual But Not Religious,David von Schlichten,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 25 בספטמבר 2019",NaN
"Regeneration, Revival, and Creation: Religious Experience and the Purposes of God in the Thought of Jonathan Edwards",Various authors,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 ביולי 2020",NaN
Jesus as the Pierced One: The Use of Zechariah 12:10 in John’s Gospel and Revelation,Bret A. Rogers,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 8 ביוני 2020",NaN
The Early Creeds: The Mercersburg Theologians Appropriate the Creedal Heritage,John Williamson Nevin,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 ביולי 2020",NaN
Companions on the Journey: Foundational Spiritual Practices,Tracey D. Leslie,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 13 בדצמבר 2019",NaN
"Protestant Spiritual Traditions, Volume 2",Various authors,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 24 ביולי 2020",NaN
Indigenous: Missions Aimed at Training National Pastors Globally,Bruce Snavely,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 בנובמבר 2019",NaN
Seeking Virtue: Through History and Scripture,David Goza,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 במאי 2020",NaN
The Beauty of Holiness: Giotto’s Passion Frescoes as a Prelude to the Artistic Afterlife of the Supper at Emmaus,Brian Leslie Bishop,NaN,ספר דיגיטלי,Resource Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 7 בינואר 2020",NaN
Timeless Ripples: The Kingdom of the Son of Man,Wang Bin Yu,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2019",NaN
Between Babel and Beast: America and Empires in Biblical Perspective,Peter J. Leithart,NaN,ספר דיגיטלי,Cascade Books,2012,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 6 ביולי 2012",NaN
The ABCs of a Troubled Republic: Musings on American Values,Meg Gorzycki,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 5 בדצמבר 2019",NaN
An Ethic of Hospitality: The Pilgrim Motif in Hebrews and the Refugee Problem in Kenya,Emily Jeptepkeny Choge,NaN,ספר דיגיטלי,Pickwick Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 30 ביולי 2020",NaN
The Christian Faith: Ecumenical Dogmatics,Carl E. Braaten,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 במאי 2020",NaN
On the Frontlines: Exposing Satan’s Tactics to Destroy a Generation,Nathan L. Street,NaN,ספר דיגיטלי,Resource Publications,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 20 בנובמבר 2019",NaN
200 Devotionals from the Hebrew Bible,Various authors,NaN,ספר דיגיטלי,Resource Publications,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 29 במאי 2020",NaN
An Amos Yong Reader: The Pentecostal Spirit,Amos Yong,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 במאי 2020",NaN
Bioethics and the Character of Human Life: Essays and Reflections,Gilbert Meilaender,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 18 במאי 2020",NaN
The Future Shape of Christian Proclamation: What the Global South Can Teach Us About Preaching,Various authors,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 3 באוגוסט 2020",NaN
Do Not Cast Me Away: Dementia in the Congregation,Paul Rader,NaN,ספר דיגיטלי,Wipf and Stock,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 12 במאי 2020",NaN
Children of Laughter and the Re-Creation of Humanity: The Theological Vision and Logic of Paul’s Letter to the Galatians,Samuel J. Tedder,NaN,ספר דיגיטלי,Cascade Books,2020,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 2 ביולי 2020",NaN
A Confusion of Printers: The Role of Print in the English Reformation,Pearce J. Carefoote,NaN,ספר דיגיטלי,Wipf and Stock,2019,דת ורוחניות,0,אנגלית,"תאריך פרסום
ספר דיגיטלי: 27 בנובמבר 2019",NaN
