book_name,author_name,announcer_name,book_type,publishing,publishing_year,genre,stars,language,release_date,days_from_release,recording_minutes,recording_hours
Mission SOL 2020 / 10: Die gespaltene Welt,Dietmar Schmidt,No announcer,Digital book,Perry Rhodan digital,2020.0,Science fiction and fantasy,0.0,German,2020-07-23,1054,0.0,0.0
The Gates of Memory,Ryan Kirk, Andrew Tell,Aoudio book,Waterstone Media,2020.0,Science fiction and fantasy,4.0,English,2020-08-28,1018,9.0,14.0
Hex Breaker,Stella Drexler,No announcer,Digital book,CamCat Books,2020.0,Science fiction and fantasy,0.0,English,2020-12-01,923,0.0,0.0
Micro-Humanity,Daniele Lippi,No announcer,Digital book,Tektime,2020.0,Science fiction and fantasy,0.0,English,2020-10-22,963,0.0,0.0
Dragon Whispers: Six Tales of Dragon Adventure and Lore,Charity Tahmaseb,No announcer,Digital book,Collins Mark Books,2020.0,Science fiction and fantasy,0.0,English,2020-10-26,959,0.0,0.0
Innocence Withstand,Tabitha E. Stevens,No announcer,Digital book,Evermore Divine Publishing,2020.0,Science fiction and fantasy,0.0,English,2020-10-20,965,0.0,0.0
Infinity's Gateway,James S. Parker,No announcer,Digital book,Morgan James Fiction,2020.0,Science fiction and fantasy,0.0,English,2020-10-27,958,0.0,0.0
The Poison Belt,Arthur Conan Doyle, Paul Hecht,Aoudio book,"Recorded Books, Inc.",2008.0,Science fiction and fantasy,3.0,English,2008-03-10,5572,25.0,3.0
Space Troopers Next: Neu Terra,P.E. Jones, Uve Teschner,Aoudio book,Lübbe Audio,2020.0,Science fiction and fantasy,4.33,German,2020-10-30,955,7.0,3.0
Magic: The Gathering: Legends,Wizards of the Coast,No announcer,Digital book,Abrams ComicArts,2020.0,Science fiction and fantasy,5.0,English,2020-10-27,958,0.0,0.0
Pacto con Satanás: Tentación y pecado,Wilfredo Moreno,No announcer,Digital book,Letrame Grupo Editorial,2020.0,Science fiction and fantasy,0.0,Spanish,2020-10-23,962,0.0,0.0
The Alpha Plague: Books 1-3,Michael Robertson, Adam Abano,Aoudio book,Podium Audio,2020.0,Science fiction and fantasy,4.25,English,2020-08-28,1018,38.0,17.0
Coven,Manly Wade Wellman,No announcer,Digital book,Wildside Press,2020.0,Science fiction and fantasy,0.0,English,2020-10-20,965,0.0,0.0
School for the Unspeakable,Manly Wade Wellman,No announcer,Digital book,Wildside Press,2020.0,Science fiction and fantasy,0.0,English,2020-10-20,965,0.0,0.0
Tom Swift and his Great Oil Gusher,Victor Appleton,No announcer,Digital book,Wildside Press,2020.0,Science fiction and fantasy,0.0,English,2020-10-23,962,0.0,0.0
The City of Shadows: A Renaissance Fantasy Thriller,E.P. Clark, E.P. Clark,Aoudio book,Helia Press,2020.0,Science fiction and fantasy,0.0,English,2020-10-06,979,59.0,4.0
"Crypto Shrugged: Book 1 of ""Bitpats""",Ed Teja, Joe Farinacci,Aoudio book,Ear Candy Audiobooks,2020.0,Science fiction and fantasy,0.0,English,2020-10-22,963,28.0,13.0
Princess Floralinda and the Forty-Flight Tower,Tamsyn Muir, Moira Quirk,Aoudio book,"Recorded Books, Inc.",2020.0,Science fiction and fantasy,4.32,English,2020-11-30,924,9.0,4.0
The Alpha Enigma,W. Michael Gear," Alyssa Bresnahan, Brian Wiggins",Aoudio book,"Recorded Books, Inc.",2020.0,Science fiction and fantasy,4.0,English,2020-11-03,951,36.0,16.0
Escape from Hell,Larry Niven, Tom Weiner,Aoudio book,Blackstone Publishing,2009.0,Science fiction and fantasy,3.5,English,2009-02-17,5228,23.0,9.0
Small Beginnings: A humorous dystopian sci fi story,M T McGuire, Gareth Davies,Aoudio book,Hamgee University Press,2022.0,Science fiction and fantasy,2.0,English,2022-01-26,502,20.0,2.0
The Illusion of Choice,Chirag Patel, Chirag Patel,Aoudio book,Lamplight,2021.0,Science fiction and fantasy,0.0,English,2021-04-30,773,50.0,2.0
Flight,P A Wilson, P A Wilson,Aoudio book,Perry Wilson Books,2020.0,Science fiction and fantasy,0.0,English,2020-09-01,1014,12.0,6.0
The Great God Pan,Arthur Machen,No announcer,Digital book,The griffin classics,2020.0,Science fiction and fantasy,0.0,English,2020-10-25,960,0.0,0.0
Una mujer que sueña,Margarita María Di Giuseppe Versluys,No announcer,Digital book,Editorial Forja,2020.0,Science fiction and fantasy,0.0,Spanish,2020-05-01,1137,0.0,0.0
Free Zone,Charles Platt,No announcer,Digital book,Memoranda Verlag,2020.0,Science fiction and fantasy,0.0,German,2020-10-26,959,0.0,0.0
Das Haus Lazarus,Michael Marrak,No announcer,Digital book,Memoranda Verlag,2020.0,Science fiction and fantasy,0.0,German,2020-10-26,959,0.0,0.0
Inferno,Larry Niven, Tom Weiner,Aoudio book,Blackstone Publishing,2008.0,Science fiction and fantasy,4.11,English,2008-12-02,5305,43.0,5.0
Wojna makowa,Rebecca Kuang, Paulina Holtz,Aoudio book & Digital book,Fabryka Słów,2020.0,Science fiction and fantasy,4.32,Polish,2020-10-26,959,24.0,19.0
Stonefather,Orson Scott Card, Emily Janice Card,Aoudio book,Blackstone Publishing,2009.0,Science fiction and fantasy,4.18,English,2009-01-30,5246,9.0,3.0
The Freedom Conspiracy,Nathan B. Dodge,No announcer,Digital book,WordFire Press,2020.0,Science fiction and fantasy,0.0,English,2020-11-11,943,0.0,0.0
Striker X,Negus Lamont, John Rogers,Aoudio book,Masani Press,2020.0,Science fiction and fantasy,2.0,English,2020-09-02,1013,21.0,8.0
Orescu: La triolgía de Thundra,Gabriel Trujillo Muñoz,No announcer,Digital book,Editorial Cõ,2020.0,Science fiction and fantasy,0.0,Spanish,2020-10-23,962,0.0,0.0
